,state,district,pincode,has_enrolment_5_17,has_demographic_5_17,has_biometric_5_17,lifecycle_state
23521,Tamil Nadu,Kanniyakumari,629165,True,True,True,Complete
23522,Tamil Nadu,Kanniyakumari,629166,True,True,True,Complete
23523,Tamil Nadu,Kanniyakumari,629167,False,True,True,Unclear
23524,Tamil Nadu,Kanniyakumari,629168,False,True,True,Unclear
23525,Tamil Nadu,Kanniyakumari,629169,False,True,True,Unclear
23526,Tamil Nadu,Kanniyakumari,629170,False,True,True,Unclear
23527,Tamil Nadu,Kanniyakumari,629171,False,True,True,Unclear
23528,Tamil Nadu,Kanniyakumari,629172,False,True,True,Unclear
23529,Tamil Nadu,Kanniyakumari,629173,True,True,True,Complete
23530,Tamil Nadu,Kanniyakumari,629174,True,True,True,Complete
23531,Tamil Nadu,Kanniyakumari,629175,True,True,True,Complete
23532,Tamil Nadu,Kanniyakumari,629176,False,True,True,Unclear
23533,Tamil Nadu,Kanniyakumari,629177,True,True,True,Complete
23534,Tamil Nadu,Kanniyakumari,629178,True,True,True,Complete
23535,Tamil Nadu,Kanniyakumari,629179,False,True,True,Unclear
23536,Tamil Nadu,Kanniyakumari,629180,True,True,True,Complete
23537,Tamil Nadu,Kanniyakumari,629187,False,False,False,No Activity
23538,Tamil Nadu,Kanniyakumari,629189,False,False,True,Unclear
23539,Tamil Nadu,Kanniyakumari,629193,True,True,True,Complete
23540,Tamil Nadu,Kanniyakumari,629195,False,False,False,No Activity
23541,Tamil Nadu,Kanniyakumari,629201,True,True,True,Complete
23542,Tamil Nadu,Kanniyakumari,629202,True,True,True,Complete
23543,Tamil Nadu,Kanniyakumari,629203,False,True,True,Unclear
23544,Tamil Nadu,Kanniyakumari,629204,False,True,True,Unclear
23545,Tamil Nadu,Kanniyakumari,629251,True,True,True,Complete
23546,Tamil Nadu,Kanniyakumari,629252,True,True,True,Complete
23547,Tamil Nadu,Kanniyakumari,629301,True,True,True,Complete
23548,Tamil Nadu,Kanniyakumari,629302,False,True,True,Unclear
23549,Tamil Nadu,Kanniyakumari,629303,False,False,False,No Activity
23550,Tamil Nadu,Kanniyakumari,629304,True,False,True,Unclear
23551,Tamil Nadu,Kanniyakumari,629305,True,True,True,Complete
23552,Tamil Nadu,Kanniyakumari,629401,False,True,True,Unclear
23553,Tamil Nadu,Kanniyakumari,629402,False,True,True,Unclear
23554,Tamil Nadu,Kanniyakumari,629403,True,True,True,Complete
23555,Tamil Nadu,Kanniyakumari,629501,True,True,True,Complete
23556,Tamil Nadu,Kanniyakumari,629502,True,True,True,Complete
23557,Tamil Nadu,Kanniyakumari,629601,True,True,True,Complete
23558,Tamil Nadu,Kanniyakumari,629602,True,True,True,Complete
23559,Tamil Nadu,Kanniyakumari,629701,True,True,True,Complete
23560,Tamil Nadu,Kanniyakumari,629702,True,True,True,Complete
23561,Tamil Nadu,Kanniyakumari,629703,True,True,True,Complete
23562,Tamil Nadu,Kanniyakumari,629704,True,True,True,Complete
23563,Tamil Nadu,Kanniyakumari,629801,True,True,True,Complete
23564,Tamil Nadu,Kanniyakumari,629802,True,True,True,Complete
23565,Tamil Nadu,Kanniyakumari,629803,True,True,True,Complete
23566,Tamil Nadu,Kanniyakumari,629804,True,True,True,Complete
23567,Tamil Nadu,Kanniyakumari,629805,True,True,True,Complete
23568,Tamil Nadu,Kanniyakumari,629806,False,True,True,Unclear
23569,Tamil Nadu,Kanniyakumari,629808,False,False,False,No Activity
23570,Tamil Nadu,Kanniyakumari,629809,False,True,True,Unclear
23571,Tamil Nadu,Kanniyakumari,629810,False,True,True,Unclear
23572,Tamil Nadu,Kanniyakumari,629851,True,True,True,Complete
23573,Tamil Nadu,Kanniyakumari,629852,True,True,True,Complete
23574,Tamil Nadu,Kanniyakumari,629855,False,False,False,No Activity
23575,Tamil Nadu,Kanniyakumari,629901,True,True,True,Complete
23576,Tamil Nadu,Kanniyakumari,629902,False,False,True,Unclear
23577,Tamil Nadu,Kanyakumari,629001,True,True,True,Complete
23578,Tamil Nadu,Kanyakumari,629002,True,True,True,Complete
23579,Tamil Nadu,Kanyakumari,629003,True,True,True,Complete
23580,Tamil Nadu,Kanyakumari,629004,True,True,True,Complete
23581,Tamil Nadu,Kanyakumari,629101,False,True,True,Unclear
23582,Tamil Nadu,Kanyakumari,629102,False,False,True,Unclear
23583,Tamil Nadu,Kanyakumari,629151,True,True,True,Complete
23584,Tamil Nadu,Kanyakumari,629152,True,True,True,Complete
23585,Tamil Nadu,Kanyakumari,629153,False,True,True,Unclear
23586,Tamil Nadu,Kanyakumari,629154,True,True,True,Complete
23587,Tamil Nadu,Kanyakumari,629155,False,True,True,Unclear
23588,Tamil Nadu,Kanyakumari,629156,True,True,True,Complete
23589,Tamil Nadu,Kanyakumari,629157,True,True,True,Complete
23590,Tamil Nadu,Kanyakumari,629158,False,True,True,Unclear
23591,Tamil Nadu,Kanyakumari,629159,False,True,True,Unclear
23592,Tamil Nadu,Kanyakumari,629160,True,True,True,Complete
23593,Tamil Nadu,Kanyakumari,629161,True,True,True,Complete
23594,Tamil Nadu,Kanyakumari,629162,False,True,True,Unclear
23595,Tamil Nadu,Kanyakumari,629163,False,True,True,Unclear
23596,Tamil Nadu,Kanyakumari,629164,True,True,True,Complete
23597,Tamil Nadu,Kanyakumari,629165,True,True,True,Complete
23598,Tamil Nadu,Kanyakumari,629166,True,True,True,Complete
23599,Tamil Nadu,Kanyakumari,629167,True,True,True,Complete
23600,Tamil Nadu,Kanyakumari,629168,False,True,True,Unclear
23601,Tamil Nadu,Kanyakumari,629169,True,True,True,Complete
23602,Tamil Nadu,Kanyakumari,629170,True,True,True,Complete
23603,Tamil Nadu,Kanyakumari,629171,True,True,True,Complete
23604,Tamil Nadu,Kanyakumari,629172,False,True,True,Unclear
23605,Tamil Nadu,Kanyakumari,629173,False,True,True,Unclear
23606,Tamil Nadu,Kanyakumari,629174,True,True,True,Complete
23607,Tamil Nadu,Kanyakumari,629175,False,True,True,Unclear
23608,Tamil Nadu,Kanyakumari,629176,False,True,True,Unclear
23609,Tamil Nadu,Kanyakumari,629177,True,True,True,Complete
23610,Tamil Nadu,Kanyakumari,629178,False,True,True,Unclear
23611,Tamil Nadu,Kanyakumari,629179,False,True,True,Unclear
23612,Tamil Nadu,Kanyakumari,629180,False,True,True,Unclear
23613,Tamil Nadu,Kanyakumari,629193,True,True,True,Complete
23614,Tamil Nadu,Kanyakumari,629201,False,True,True,Unclear
23615,Tamil Nadu,Kanyakumari,629202,True,True,True,Complete
23616,Tamil Nadu,Kanyakumari,629203,False,True,True,Unclear
23617,Tamil Nadu,Kanyakumari,629204,False,True,True,Unclear
23618,Tamil Nadu,Kanyakumari,629251,False,True,True,Unclear
23619,Tamil Nadu,Kanyakumari,629252,True,True,True,Complete
23620,Tamil Nadu,Kanyakumari,629301,True,True,True,Complete
23621,Tamil Nadu,Kanyakumari,629302,True,True,True,Complete
23622,Tamil Nadu,Kanyakumari,629305,False,True,True,Unclear
23623,Tamil Nadu,Kanyakumari,629401,False,True,True,Unclear
23624,Tamil Nadu,Kanyakumari,629402,False,True,True,Unclear
23625,Tamil Nadu,Kanyakumari,629403,True,True,True,Complete
23626,Tamil Nadu,Kanyakumari,629501,True,True,True,Complete
23627,Tamil Nadu,Kanyakumari,629502,True,True,True,Complete
23628,Tamil Nadu,Kanyakumari,629601,True,True,True,Complete
23629,Tamil Nadu,Kanyakumari,629602,True,True,True,Complete
23630,Tamil Nadu,Kanyakumari,629701,True,True,True,Complete
23631,Tamil Nadu,Kanyakumari,629702,True,True,True,Complete
23632,Tamil Nadu,Kanyakumari,629703,True,True,True,Complete
23633,Tamil Nadu,Kanyakumari,629704,True,True,True,Complete
23634,Tamil Nadu,Kanyakumari,629801,True,True,True,Complete
23635,Tamil Nadu,Kanyakumari,629802,True,True,True,Complete
23636,Tamil Nadu,Kanyakumari,629803,False,True,True,Unclear
23637,Tamil Nadu,Kanyakumari,629804,True,True,True,Complete
23638,Tamil Nadu,Kanyakumari,629805,False,True,True,Unclear
23639,Tamil Nadu,Kanyakumari,629806,False,True,True,Unclear
23640,Tamil Nadu,Kanyakumari,629809,False,True,True,Unclear
23641,Tamil Nadu,Kanyakumari,629810,False,True,True,Unclear
23642,Tamil Nadu,Kanyakumari,629851,True,True,True,Complete
23643,Tamil Nadu,Kanyakumari,629852,True,True,True,Complete
23644,Tamil Nadu,Kanyakumari,629901,False,True,True,Unclear
23645,Tamil Nadu,Karur,621301,True,True,True,Complete
23646,Tamil Nadu,Karur,621307,False,False,False,No Activity
23647,Tamil Nadu,Karur,621311,True,True,True,Complete
23648,Tamil Nadu,Karur,621313,True,True,True,Complete
23649,Tamil Nadu,Karur,621315,True,True,True,Complete
23650,Tamil Nadu,Karur,638151,True,True,True,Complete
23651,Tamil Nadu,Karur,639001,True,True,True,Complete
23652,Tamil Nadu,Karur,639002,True,True,True,Complete
23653,Tamil Nadu,Karur,639003,True,True,True,Complete
23654,Tamil Nadu,Karur,639004,True,True,True,Complete
23655,Tamil Nadu,Karur,639005,True,True,True,Complete
23656,Tamil Nadu,Karur,639006,True,True,True,Complete
23657,Tamil Nadu,Karur,639007,False,True,True,Unclear
23658,Tamil Nadu,Karur,639008,True,True,True,Complete
23659,Tamil Nadu,Karur,639102,True,True,True,Complete
23660,Tamil Nadu,Karur,639103,True,True,True,Complete
23661,Tamil Nadu,Karur,639104,True,True,True,Complete
23662,Tamil Nadu,Karur,639105,True,True,True,Complete
23663,Tamil Nadu,Karur,639106,False,False,True,Unclear
23664,Tamil Nadu,Karur,639107,True,True,True,Complete
23665,Tamil Nadu,Karur,639108,True,True,True,Complete
23666,Tamil Nadu,Karur,639109,True,True,True,Complete
23667,Tamil Nadu,Karur,639110,True,True,True,Complete
23668,Tamil Nadu,Karur,639111,True,True,True,Complete
23669,Tamil Nadu,Karur,639113,True,True,True,Complete
23670,Tamil Nadu,Karur,639114,True,True,True,Complete
23671,Tamil Nadu,Karur,639116,True,True,True,Complete
23672,Tamil Nadu,Karur,639117,True,True,True,Complete
23673,Tamil Nadu,Karur,639118,True,True,True,Complete
23674,Tamil Nadu,Karur,639119,True,True,True,Complete
23675,Tamil Nadu,Karur,639120,True,True,True,Complete
23676,Tamil Nadu,Karur,639136,True,True,True,Complete
23677,Tamil Nadu,Karur,639201,True,True,True,Complete
23678,Tamil Nadu,Karur,639202,True,True,True,Complete
23679,Tamil Nadu,Karur,639203,True,True,True,Complete
23680,Tamil Nadu,Karur,639205,True,True,True,Complete
23681,Tamil Nadu,Karur,639206,True,True,True,Complete
23682,Tamil Nadu,Karur,639207,True,True,True,Complete
23683,Tamil Nadu,Krishnagiri,635001,True,True,True,Complete
23684,Tamil Nadu,Krishnagiri,635002,True,True,True,Complete
23685,Tamil Nadu,Krishnagiri,635101,True,True,True,Complete
23686,Tamil Nadu,Krishnagiri,635102,True,True,True,Complete
23687,Tamil Nadu,Krishnagiri,635103,True,True,True,Complete
23688,Tamil Nadu,Krishnagiri,635104,True,True,True,Complete
23689,Tamil Nadu,Krishnagiri,635105,True,True,True,Complete
23690,Tamil Nadu,Krishnagiri,635106,True,True,True,Complete
23691,Tamil Nadu,Krishnagiri,635107,True,True,True,Complete
23692,Tamil Nadu,Krishnagiri,635108,True,True,True,Complete
23693,Tamil Nadu,Krishnagiri,635109,True,True,True,Complete
23694,Tamil Nadu,Krishnagiri,635110,True,True,True,Complete
23695,Tamil Nadu,Krishnagiri,635111,True,True,True,Complete
23696,Tamil Nadu,Krishnagiri,635112,True,True,True,Complete
23697,Tamil Nadu,Krishnagiri,635113,True,True,True,Complete
23698,Tamil Nadu,Krishnagiri,635114,True,True,True,Complete
23699,Tamil Nadu,Krishnagiri,635115,True,True,True,Complete
23700,Tamil Nadu,Krishnagiri,635116,True,True,True,Complete
23701,Tamil Nadu,Krishnagiri,635117,True,True,True,Complete
23702,Tamil Nadu,Krishnagiri,635118,True,True,True,Complete
23703,Tamil Nadu,Krishnagiri,635119,True,True,True,Complete
23704,Tamil Nadu,Krishnagiri,635120,True,True,True,Complete
23705,Tamil Nadu,Krishnagiri,635121,True,True,True,Complete
23706,Tamil Nadu,Krishnagiri,635122,True,True,True,Complete
23707,Tamil Nadu,Krishnagiri,635123,True,True,True,Complete
23708,Tamil Nadu,Krishnagiri,635124,True,True,True,Complete
23709,Tamil Nadu,Krishnagiri,635126,True,True,True,Complete
23710,Tamil Nadu,Krishnagiri,635201,True,True,True,Complete
23711,Tamil Nadu,Krishnagiri,635202,False,True,True,Unclear
23712,Tamil Nadu,Krishnagiri,635203,True,True,True,Complete
23713,Tamil Nadu,Krishnagiri,635204,True,True,True,Complete
23714,Tamil Nadu,Krishnagiri,635205,False,False,True,Unclear
23715,Tamil Nadu,Krishnagiri,635206,True,True,True,Complete
23716,Tamil Nadu,Krishnagiri,635207,True,True,True,Complete
23717,Tamil Nadu,Krishnagiri,635301,False,False,True,Unclear
23718,Tamil Nadu,Krishnagiri,635302,False,True,True,Unclear
23719,Tamil Nadu,Krishnagiri,635303,False,False,True,Unclear
23720,Tamil Nadu,Krishnagiri,635304,True,True,True,Complete
23721,Tamil Nadu,Krishnagiri,635305,False,False,True,Unclear
23722,Tamil Nadu,Krishnagiri,635306,True,True,True,Complete
23723,Tamil Nadu,Krishnagiri,635307,True,True,True,Complete
23724,Tamil Nadu,Krishnagiri,635654,False,True,True,Unclear
23725,Tamil Nadu,Krishnagiri,636803,False,False,True,Unclear
23726,Tamil Nadu,Krishnagiri,636805,False,False,True,Unclear
23727,Tamil Nadu,Krishnagiri,636806,True,True,True,Complete
23728,Tamil Nadu,Krishnagiri,636808,False,True,False,Only Demographic
23729,Tamil Nadu,Krishnagiri,636812,False,True,True,Unclear
23730,Tamil Nadu,Krishnagiri,636902,True,True,True,Complete
23731,Tamil Nadu,Madurai,624401,False,False,True,Unclear
23732,Tamil Nadu,Madurai,625001,True,True,True,Complete
23733,Tamil Nadu,Madurai,625002,True,True,True,Complete
23734,Tamil Nadu,Madurai,625003,True,True,True,Complete
23735,Tamil Nadu,Madurai,625004,True,True,True,Complete
23736,Tamil Nadu,Madurai,625005,True,True,True,Complete
23737,Tamil Nadu,Madurai,625006,True,True,True,Complete
23738,Tamil Nadu,Madurai,625007,True,True,True,Complete
23739,Tamil Nadu,Madurai,625008,True,True,True,Complete
23740,Tamil Nadu,Madurai,625009,True,True,True,Complete
23741,Tamil Nadu,Madurai,625011,True,True,True,Complete
23742,Tamil Nadu,Madurai,625012,True,True,True,Complete
23743,Tamil Nadu,Madurai,625014,True,True,True,Complete
23744,Tamil Nadu,Madurai,625015,False,False,False,No Activity
23745,Tamil Nadu,Madurai,625016,True,True,True,Complete
23746,Tamil Nadu,Madurai,625017,True,True,True,Complete
23747,Tamil Nadu,Madurai,625018,True,True,True,Complete
23748,Tamil Nadu,Madurai,625019,True,True,True,Complete
23749,Tamil Nadu,Madurai,625020,True,True,True,Complete
23750,Tamil Nadu,Madurai,625021,True,True,True,Complete
23751,Tamil Nadu,Madurai,625022,True,True,True,Complete
23752,Tamil Nadu,Madurai,625023,False,True,True,Unclear
23753,Tamil Nadu,Madurai,625101,True,True,True,Complete
23754,Tamil Nadu,Madurai,625102,True,True,True,Complete
23755,Tamil Nadu,Madurai,625103,True,True,True,Complete
23756,Tamil Nadu,Madurai,625104,True,True,True,Complete
23757,Tamil Nadu,Madurai,625105,True,True,True,Complete
23758,Tamil Nadu,Madurai,625106,True,True,True,Complete
23759,Tamil Nadu,Madurai,625107,True,True,True,Complete
23760,Tamil Nadu,Madurai,625108,True,True,True,Complete
23761,Tamil Nadu,Madurai,625109,True,True,True,Complete
23762,Tamil Nadu,Madurai,625110,True,True,True,Complete
23763,Tamil Nadu,Madurai,625122,True,True,True,Complete
23764,Tamil Nadu,Madurai,625201,True,True,True,Complete
23765,Tamil Nadu,Madurai,625205,True,True,True,Complete
23766,Tamil Nadu,Madurai,625207,True,True,True,Complete
23767,Tamil Nadu,Madurai,625209,True,True,True,Complete
23768,Tamil Nadu,Madurai,625214,True,True,True,Complete
23769,Tamil Nadu,Madurai,625218,True,True,True,Complete
23770,Tamil Nadu,Madurai,625221,True,True,True,Complete
23771,Tamil Nadu,Madurai,625234,True,True,True,Complete
23772,Tamil Nadu,Madurai,625301,True,True,True,Complete
23773,Tamil Nadu,Madurai,625402,True,True,True,Complete
23774,Tamil Nadu,Madurai,625501,True,True,True,Complete
23775,Tamil Nadu,Madurai,625502,True,True,True,Complete
23776,Tamil Nadu,Madurai,625503,True,True,True,Complete
23777,Tamil Nadu,Madurai,625514,True,True,True,Complete
23778,Tamil Nadu,Madurai,625527,True,True,True,Complete
23779,Tamil Nadu,Madurai,625529,True,True,True,Complete
23780,Tamil Nadu,Madurai,625532,True,True,True,Complete
23781,Tamil Nadu,Madurai,625535,True,True,True,Complete
23782,Tamil Nadu,Madurai,625536,False,False,True,Unclear
23783,Tamil Nadu,Madurai,625537,True,True,True,Complete
23784,Tamil Nadu,Madurai,625566,False,False,True,Unclear
23785,Tamil Nadu,Madurai,625701,True,True,True,Complete
23786,Tamil Nadu,Madurai,625702,True,True,True,Complete
23787,Tamil Nadu,Madurai,625703,True,True,True,Complete
23788,Tamil Nadu,Madurai,625704,True,True,True,Complete
23789,Tamil Nadu,Madurai,625705,True,True,True,Complete
23790,Tamil Nadu,Madurai,625706,True,True,True,Complete
23791,Tamil Nadu,Madurai,625707,True,True,True,Complete
23792,Tamil Nadu,Madurai,625708,True,True,True,Complete
23793,Tamil Nadu,Madurai,630606,False,False,False,No Activity
23794,Tamil Nadu,Mayiladuthurai,609001,True,True,True,Complete
23795,Tamil Nadu,Mayiladuthurai,609003,True,True,True,Complete
23796,Tamil Nadu,Mayiladuthurai,609101,True,True,True,Complete
23797,Tamil Nadu,Mayiladuthurai,609102,True,True,True,Complete
23798,Tamil Nadu,Mayiladuthurai,609103,True,False,True,Unclear
23799,Tamil Nadu,Mayiladuthurai,609104,True,True,True,Complete
23800,Tamil Nadu,Mayiladuthurai,609105,False,True,True,Unclear
23801,Tamil Nadu,Mayiladuthurai,609106,True,True,True,Complete
23802,Tamil Nadu,Mayiladuthurai,609107,True,True,True,Complete
23803,Tamil Nadu,Mayiladuthurai,609108,True,True,True,Complete
23804,Tamil Nadu,Mayiladuthurai,609109,True,True,True,Complete
23805,Tamil Nadu,Mayiladuthurai,609110,True,True,True,Complete
23806,Tamil Nadu,Mayiladuthurai,609111,True,True,True,Complete
23807,Tamil Nadu,Mayiladuthurai,609112,False,True,True,Unclear
23808,Tamil Nadu,Mayiladuthurai,609113,True,True,True,Complete
23809,Tamil Nadu,Mayiladuthurai,609114,True,True,True,Complete
23810,Tamil Nadu,Mayiladuthurai,609115,False,True,True,Unclear
23811,Tamil Nadu,Mayiladuthurai,609116,True,True,True,Complete
23812,Tamil Nadu,Mayiladuthurai,609117,True,True,True,Complete
23813,Tamil Nadu,Mayiladuthurai,609118,True,True,True,Complete
23814,Tamil Nadu,Mayiladuthurai,609201,True,True,True,Complete
23815,Tamil Nadu,Mayiladuthurai,609202,True,True,True,Complete
23816,Tamil Nadu,Mayiladuthurai,609203,True,True,True,Complete
23817,Tamil Nadu,Mayiladuthurai,609205,True,True,True,Complete
23818,Tamil Nadu,Mayiladuthurai,609301,True,True,True,Complete
23819,Tamil Nadu,Mayiladuthurai,609302,False,True,True,Unclear
23820,Tamil Nadu,Mayiladuthurai,609303,True,True,True,Complete
23821,Tamil Nadu,Mayiladuthurai,609304,True,True,True,Complete
23822,Tamil Nadu,Mayiladuthurai,609305,False,True,True,Unclear
23823,Tamil Nadu,Mayiladuthurai,609306,False,True,True,Unclear
23824,Tamil Nadu,Mayiladuthurai,609307,True,True,True,Complete
23825,Tamil Nadu,Mayiladuthurai,609308,False,True,True,Unclear
23826,Tamil Nadu,Mayiladuthurai,609309,True,True,True,Complete
23827,Tamil Nadu,Mayiladuthurai,609310,False,False,True,Unclear
23828,Tamil Nadu,Mayiladuthurai,609311,False,True,True,Unclear
23829,Tamil Nadu,Mayiladuthurai,609312,True,True,True,Complete
23830,Tamil Nadu,Mayiladuthurai,609313,True,True,True,Complete
23831,Tamil Nadu,Mayiladuthurai,609314,False,True,True,Unclear
23832,Tamil Nadu,Mayiladuthurai,609401,False,True,True,Unclear
23833,Tamil Nadu,Mayiladuthurai,609402,True,True,True,Complete
23834,Tamil Nadu,Mayiladuthurai,609403,False,False,True,Unclear
23835,Tamil Nadu,Mayiladuthurai,609404,True,True,True,Complete
23836,Tamil Nadu,Nagapattinam,609001,True,True,True,Complete
23837,Tamil Nadu,Nagapattinam,609003,True,True,True,Complete
23838,Tamil Nadu,Nagapattinam,609101,True,True,True,Complete
23839,Tamil Nadu,Nagapattinam,609102,True,True,True,Complete
23840,Tamil Nadu,Nagapattinam,609103,True,True,True,Complete
23841,Tamil Nadu,Nagapattinam,609104,True,True,True,Complete
23842,Tamil Nadu,Nagapattinam,609105,True,True,True,Complete
23843,Tamil Nadu,Nagapattinam,609106,True,True,True,Complete
23844,Tamil Nadu,Nagapattinam,609107,True,True,True,Complete
23845,Tamil Nadu,Nagapattinam,609108,True,True,True,Complete
23846,Tamil Nadu,Nagapattinam,609109,True,True,True,Complete
